,School District Code,LABEL_LVL_1_DESC,PROGRAM_TOTAL,PROGRAM_PERCENT,TOTAL_COUNT
1804,792,Grad Rate -Black,316.0,85.87,368.0
1805,792,Grad Rate -Economically Disadvantaged,445.0,86.91,512.0
1806,792,Grad Rate -Female,236.0,91.12,259.0
1807,792,Grad Rate -Hispanic,12.0,80.0,15.0
1808,792,Grad Rate -Homeless,13.0,65.0,20.0
1809,792,Grad Rate -Male,209.0,82.61,253.0
1810,792,Grad Rate -Multi-Racial,15.0,78.95,19.0
1811,792,Grad Rate -Students With Disability,39.0,72.22,54.0
1812,792,Grad Rate -Students Without Disability,406.0,88.6,458.0
1813,792,Grad Rate -White,94.0,93.07,101.0
1814,793,Grad Rate -ALL Students,158.0,96.34,164.0
1815,793,Grad Rate -Black,65.0,92.86,70.0
1816,793,Grad Rate -Economically Disadvantaged,83.0,93.26,89.0
1817,793,Grad Rate -Female,86.0,96.63,89.0
1818,793,Grad Rate -Hispanic,13.0,100.0,13.0
1819,793,Grad Rate -Male,72.0,96.0,75.0
1820,793,Grad Rate -Not Economically Disadvantaged,75.0,100.0,75.0
1821,793,Grad Rate -Students With Disability,12.0,75.0,16.0
1822,793,Grad Rate -Students Without Disability,146.0,98.6,148.0
1823,793,Grad Rate -White,80.0,98.77,81.0
1824,891,Grad Rate -ALL Students,23.0,12.92,178.0
1825,891,Grad Rate -Black,16.0,11.43,140.0
1826,891,Grad Rate -Male,18.0,10.91,165.0
1827,891,Grad Rate -Not Economically Disadvantaged,20.0,14.3,140.0
1828,891,Grad Rate -Students Without Disability,18.0,14.2,127.0
1829,601,Grad Rate -ALL Students,220.0,90.16,244.0
1830,601,Grad Rate -Black,54.0,96.43,56.0
1831,601,Grad Rate -Economically Disadvantaged,220.0,90.53,243.0
1832,601,Grad Rate -Female,110.0,90.91,121.0
1833,601,Grad Rate -Hispanic,29.0,93.55,31.0
1834,601,Grad Rate -Male,110.0,89.43,123.0
1835,601,Grad Rate -Migrant,12.0,92.31,13.0
1836,601,Grad Rate -Students With Disability,14.0,66.67,21.0
1837,601,Grad Rate -Students Without Disability,206.0,92.4,223.0
1838,601,Grad Rate -White,131.0,87.33,150.0
1839,602,Grad Rate -ALL Students,105.0,89.74,117.0
1840,602,Grad Rate -Black,18.0,85.71,21.0
1841,602,Grad Rate -Economically Disadvantaged,105.0,89.74,117.0
1842,602,Grad Rate -Female,54.0,91.53,59.0
1843,602,Grad Rate -Hispanic,40.0,90.91,44.0
1844,602,Grad Rate -Male,51.0,87.93,58.0
1845,602,Grad Rate -Students With Disability,10.0,71.43,14.0
1846,602,Grad Rate -Students Without Disability,95.0,92.2,103.0
1847,602,Grad Rate -White,46.0,90.2,51.0
1848,603,Grad Rate -ALL Students,143.0,94.08,152.0
1849,603,Grad Rate -Black,20.0,86.96,23.0
1850,603,Grad Rate -Economically Disadvantaged,73.0,94.81,77.0
1851,603,Grad Rate -Female,61.0,93.85,65.0
1852,603,Grad Rate -Hispanic,24.0,100.0,24.0
1853,603,Grad Rate -Male,82.0,94.25,87.0
1854,603,Grad Rate -Not Economically Disadvantaged,70.0,93.3,75.0
1855,603,Grad Rate -Students With Disability,14.0,77.78,18.0
1856,603,Grad Rate -Students Without Disability,129.0,96.3,134.0
1857,603,Grad Rate -White,93.0,93.94,99.0
1858,604,Grad Rate -ALL Students,20.0,86.96,23.0
1859,604,Grad Rate -Black,14.0,93.33,15.0
1860,604,Grad Rate -Economically Disadvantaged,20.0,86.96,23.0
1861,604,Grad Rate -Female,12.0,92.31,13.0
1862,604,Grad Rate -Students Without Disability,14.0,87.5,16.0
1863,605,Grad Rate -ALL Students,273.0,90.7,301.0
1864,605,Grad Rate -Black,215.0,92.67,232.0
1865,605,Grad Rate -Economically Disadvantaged,273.0,90.7,301.0
1866,605,Grad Rate -Female,143.0,94.08,152.0
1867,605,Grad Rate -Male,130.0,87.25,149.0
1868,605,Grad Rate -Students With Disability,28.0,87.5,32.0
1869,605,Grad Rate -Students Without Disability,245.0,91.1,269.0
1870,605,Grad Rate -White,44.0,80.0,55.0
1871,606,Grad Rate -ALL Students,168.0,85.28,197.0
1872,606,Grad Rate -Economically Disadvantaged,68.0,75.56,90.0
1873,606,Grad Rate -Female,80.0,86.96,92.0
1874,606,Grad Rate -Hispanic,11.0,78.57,14.0
1875,606,Grad Rate -Male,88.0,83.81,105.0
1876,606,Grad Rate -Not Economically Disadvantaged,100.0,93.5,107.0
1877,606,Grad Rate -Students With Disability,20.0,74.07,27.0
1878,606,Grad Rate -Students Without Disability,148.0,87.1,170.0
1879,606,Grad Rate -White,149.0,85.14,175.0
1880,607,Grad Rate -ALL Students,399.0,90.68,440.0
1881,607,Grad Rate -Asian/Pacific Islander,15.0,100.0,15.0
1882,607,Grad Rate -Black,61.0,93.85,65.0
1883,607,Grad Rate -Economically Disadvantaged,185.0,91.58,202.0
1884,607,Grad Rate -Female,203.0,93.12,218.0
1885,607,Grad Rate -Hispanic,84.0,86.6,97.0
1886,607,Grad Rate -Homeless,26.0,70.27,37.0
1887,607,Grad Rate -Limited English Proficient,21.0,84.0,25.0
1888,607,Grad Rate -Male,196.0,88.29,222.0
1889,607,Grad Rate -Multi-Racial,18.0,85.71,21.0
1890,607,Grad Rate -Not Economically Disadvantaged,214.0,89.9,238.0
1891,607,Grad Rate -Students With Disability,43.0,82.69,52.0
1892,607,Grad Rate -Students Without Disability,356.0,91.8,388.0
1893,607,Grad Rate -White,220.0,91.29,241.0
1894,607,Grad Rate -ALL Students,402.0,84.81,474.0
1895,607,Grad Rate -Asian/Pacific Islander,32.0,88.89,36.0
1896,607,Grad Rate -Black,64.0,86.49,74.0
1897,607,Grad Rate -Economically Disadvantaged,187.0,87.79,213.0
1898,607,Grad Rate -Female,206.0,88.79,232.0
1899,607,Grad Rate -Hispanic,75.0,86.21,87.0
1900,607,Grad Rate -Homeless,18.0,72.0,25.0
1901,607,Grad Rate -Limited English Proficient,20.0,74.07,27.0
1902,607,Grad Rate -Male,196.0,80.99,242.0
1903,607,Grad Rate -Not Economically Disadvantaged,215.0,82.4,261.0
1904,607,Grad Rate -Students With Disability,45.0,67.16,67.0
1905,607,Grad Rate -Students Without Disability,357.0,87.7,407.0
1906,607,Grad Rate -White,222.0,83.77,265.0
1907,608,Grad Rate -ALL Students,199.0,91.71,217.0
1908,608,Grad Rate -Black,13.0,92.86,14.0
1909,608,Grad Rate -Economically Disadvantaged,70.0,85.37,82.0
1910,608,Grad Rate -Female,100.0,93.46,107.0
1911,608,Grad Rate -Hispanic,13.0,86.67,15.0
1912,608,Grad Rate -Male,99.0,90.0,110.0
1913,608,Grad Rate -Not Economically Disadvantaged,129.0,95.6,135.0
1914,608,Grad Rate -Students With Disability,16.0,76.19,21.0
1915,608,Grad Rate -Students Without Disability,183.0,93.4,196.0
1916,608,Grad Rate -White,169.0,92.86,182.0
1917,608,Grad Rate -ALL Students,344.0,90.77,379.0
1918,608,Grad Rate -Black,58.0,87.88,66.0
1919,608,Grad Rate -Economically Disadvantaged,149.0,84.18,177.0
1920,608,Grad Rate -Female,180.0,92.31,195.0
1921,608,Grad Rate -Hispanic,49.0,92.45,53.0
1922,608,Grad Rate -Homeless,10.0,100.0,10.0
1923,608,Grad Rate -Limited English Proficient,13.0,81.25,16.0
1924,608,Grad Rate -Male,164.0,89.13,184.0
1925,608,Grad Rate -Not Economically Disadvantaged,195.0,96.5,202.0
1926,608,Grad Rate -Students With Disability,34.0,73.91,46.0
1927,608,Grad Rate -Students Without Disability,310.0,93.1,333.0
1928,608,Grad Rate -White,223.0,92.15,242.0
1929,608,Grad Rate -ALL Students,324.0,86.4,375.0
1930,608,Grad Rate -Black,23.0,95.83,24.0
1931,608,Grad Rate -Economically Disadvantaged,133.0,79.17,168.0
1932,608,Grad Rate -Female,152.0,89.94,169.0
1933,608,Grad Rate -Hispanic,54.0,91.53,59.0
1934,608,Grad Rate -Male,172.0,83.5,206.0
1935,608,Grad Rate -Not Economically Disadvantaged,191.0,92.3,207.0
1936,608,Grad Rate -Students With Disability,28.0,63.64,44.0
1937,608,Grad Rate -Students Without Disability,296.0,89.4,331.0
1938,608,Grad Rate -White,240.0,86.33,278.0
1939,609,Grad Rate -ALL Students,193.0,88.53,218.0
1940,609,Grad Rate -Black,73.0,92.41,79.0
1941,609,Grad Rate -Economically Disadvantaged,193.0,88.53,218.0
1942,609,Grad Rate -Female,106.0,91.38,116.0
1943,609,Grad Rate -Hispanic,20.0,100.0,20.0
1944,609,Grad Rate -Male,87.0,85.29,102.0
1945,609,Grad Rate -Students With Disability,21.0,72.41,29.0
1946,609,Grad Rate -Students Without Disability,172.0,91.0,189.0
1947,609,Grad Rate -White,92.0,85.19,108.0
1948,610,Grad Rate -ALL Students,172.0,90.53,190.0
1949,610,Grad Rate -Black,20.0,95.24,21.0
1950,610,Grad Rate -Economically Disadvantaged,172.0,90.53,190.0
1951,610,Grad Rate -Female,93.0,96.88,96.0
1952,610,Grad Rate -Hispanic,15.0,93.75,16.0
1953,610,Grad Rate -Male,79.0,84.04,94.0
1954,610,Grad Rate -Students With Disability,13.0,72.22,18.0
1955,610,Grad Rate -Students Without Disability,159.0,92.4,172.0
1956,610,Grad Rate -White,133.0,89.26,149.0
1957,610,Grad Rate -ALL Students,16.0,59.26,27.0
1958,610,Grad Rate -Economically Disadvantaged,16.0,59.26,27.0
1959,610,Grad Rate -Female,10.0,58.82,17.0
1960,610,Grad Rate -Students Without Disability,16.0,59.3,27.0
1961,610,Grad Rate -White,15.0,57.69,26.0
1962,611,Grad Rate -ALL Students,264.0,81.99,322.0
1963,611,Grad Rate -Asian/Pacific Islander,17.0,94.44,18.0
1964,611,Grad Rate -Black,166.0,82.59,201.0
1965,611,Grad Rate -Economically Disadvantaged,264.0,81.99,322.0
1966,611,Grad Rate -Female,132.0,89.8,147.0
1967,611,Grad Rate -Homeless,11.0,78.57,14.0
1968,611,Grad Rate -Limited English Proficient,10.0,100.0,10.0
1969,611,Grad Rate -Male,132.0,75.43,175.0
1970,611,Grad Rate -Students With Disability,16.0,45.71,35.0
1971,611,Grad Rate -Students Without Disability,248.0,86.4,287.0
1972,611,Grad Rate -White,68.0,81.93,83.0
1973,611,Grad Rate -ALL Students,65.0,100.0,65.0
1974,611,Grad Rate -Economically Disadvantaged,65.0,100.0,65.0
1975,611,Grad Rate -Female,34.0,100.0,34.0
1976,611,Grad Rate -Male,31.0,100.0,31.0
1977,611,Grad Rate -Students Without Disability,64.0,100.0,64.0
1978,611,Grad Rate -White,50.0,100.0,50.0
1979,611,Grad Rate -ALL Students,227.0,80.5,282.0
1980,611,Grad Rate -Black,203.0,80.24,253.0
1981,611,Grad Rate -Economically Disadvantaged,227.0,80.5,282.0
1982,611,Grad Rate -Female,132.0,86.84,152.0
1983,611,Grad Rate -Male,95.0,73.08,130.0
1984,611,Grad Rate -Students With Disability,18.0,60.0,30.0
1985,611,Grad Rate -Students Without Disability,209.0,82.9,252.0
1986,611,Grad Rate -White,11.0,78.57,14.0
1987,611,Grad Rate -ALL Students,245.0,70.0,350.0
1988,611,Grad Rate -Black,216.0,72.24,299.0
1989,611,Grad Rate -Economically Disadvantaged,245.0,70.0,350.0
1990,611,Grad Rate -Female,132.0,77.65,170.0
1991,611,Grad Rate -Homeless,14.0,63.64,22.0
1992,611,Grad Rate -Male,113.0,62.78,180.0
1993,611,Grad Rate -Students With Disability,25.0,56.82,44.0
1994,611,Grad Rate -Students Without Disability,220.0,71.9,306.0
1995,611,Grad Rate -White,16.0,53.33,30.0
1996,611,Grad Rate -ALL Students,233.0,82.04,284.0
1997,611,Grad Rate -Black,104.0,84.55,123.0
1998,611,Grad Rate -Economically Disadvantaged,233.0,82.04,284.0
1999,611,Grad Rate -Female,121.0,89.63,135.0
2000,611,Grad Rate -Hispanic,22.0,75.86,29.0
2001,611,Grad Rate -Male,112.0,75.17,149.0
2002,611,Grad Rate -Students With Disability,18.0,64.29,28.0
2003,611,Grad Rate -Students Without Disability,215.0,84.0,256.0
2004,611,Grad Rate -White,98.0,80.99,121.0
2005,611,Grad Rate -ALL Students,164.0,80.79,203.0
2006,611,Grad Rate -Black,155.0,80.73,192.0
2007,611,Grad Rate -Economically Disadvantaged,164.0,80.79,203.0
2008,611,Grad Rate -Female,90.0,86.54,104.0
2009,611,Grad Rate -Male,74.0,74.75,99.0
2010,611,Grad Rate -Students Without Disability,155.0,82.9,187.0
2011,611,Grad Rate -ALL Students,169.0,80.86,209.0
2012,611,Grad Rate -Black,160.0,82.47,194.0
2013,611,Grad Rate -Economically Disadvantaged,169.0,80.86,209.0
2014,611,Grad Rate -Female,84.0,84.0,100.0
2015,611,Grad Rate -Homeless,11.0,78.57,14.0
2016,611,Grad Rate -Male,85.0,77.98,109.0
2017,611,Grad Rate -Students With Disability,19.0,76.0,25.0
2018,611,Grad Rate -Students Without Disability,150.0,81.5,184.0
2019,612,Grad Rate -ALL Students,152.0,95.6,159.0
2020,612,Grad Rate -Black,31.0,93.94,33.0
2021,612,Grad Rate -Economically Disadvantaged,67.0,93.06,72.0
2022,612,Grad Rate -Female,86.0,98.85,87.0
2023,612,Grad Rate -Male,66.0,91.67,72.0
2024,612,Grad Rate -Not Economically Disadvantaged,85.0,97.7,87.0
2025,612,Grad Rate -Students With Disability,14.0,73.68,19.0
2026,612,Grad Rate -Students Without Disability,138.0,98.6,140.0
2027,612,Grad Rate -White,113.0,95.76,118.0
2028,612,Grad Rate -ALL Students,19.0,76.0,25.0
2029,612,Grad Rate -Economically Disadvantaged,19.0,76.0,25.0
2030,612,Grad Rate -Female,10.0,83.33,12.0
2031,612,Grad Rate -Students Without Disability,15.0,75.0,20.0
2032,612,Grad Rate -White,11.0,73.33,15.0
2033,613,Grad Rate -ALL Students,206.0,85.48,241.0
2034,613,Grad Rate -Economically Disadvantaged,206.0,85.48,241.0
2035,613,Grad Rate -Female,94.0,88.68,106.0
2036,613,Grad Rate -Male,112.0,82.96,135.0
2037,613,Grad Rate -Students With Disability,19.0,73.08,26.0
2038,613,Grad Rate -Students Without Disability,187.0,87.0,215.0
2039,613,Grad Rate -White,193.0,85.4,226.0
2040,614,Grad Rate -ALL Students,114.0,97.44,117.0
2041,614,Grad Rate -Black,62.0,98.41,63.0
2042,614,Grad Rate -Economically Disadvantaged,114.0,97.44,117.0
2043,614,Grad Rate -Female,48.0,100.0,48.0
2044,614,Grad Rate -Hispanic,15.0,100.0,15.0
2045,614,Grad Rate -Male,66.0,95.65,69.0
2046,614,Grad Rate -Students With Disability,12.0,85.71,14.0
2047,614,Grad Rate -Students Without Disability,102.0,99.0,103.0
2048,614,Grad Rate -White,33.0,94.29,35.0
2049,614,Grad Rate -ALL Students,17.0,70.83,24.0
2050,614,Grad Rate -Economically Disadvantaged,17.0,70.83,24.0
2051,614,Grad Rate -Female,10.0,83.33,12.0
2052,614,Grad Rate -Students Without Disability,16.0,76.2,21.0
2053,615,Grad Rate -ALL Students,504.0,90.65,556.0
2054,615,Grad Rate -Active Duty,118.0,95.16,124.0
2055,615,Grad Rate -Asian/Pacific Islander,26.0,92.86,28.0
2056,615,Grad Rate -Black,85.0,92.39,92.0
2057,615,Grad Rate -Economically Disadvantaged,93.0,80.87,115.0
2058,615,Grad Rate -Female,246.0,92.13,267.0
2059,615,Grad Rate -Hispanic,40.0,93.02,43.0
2060,615,Grad Rate -Limited English Proficient,10.0,76.92,13.0
2061,615,Grad Rate -Male,258.0,89.27,289.0
2062,615,Grad Rate -Multi-Racial,24.0,85.71,28.0
2063,615,Grad Rate -Not Economically Disadvantaged,411.0,93.2,441.0
2064,615,Grad Rate -Students With Disability,33.0,73.33,45.0
2065,615,Grad Rate -Students Without Disability,471.0,92.2,511.0
2066,615,Grad Rate -White,326.0,90.06,362.0
2067,615,Grad Rate -ALL Students,135.0,83.85,161.0
2068,615,Grad Rate -Black,34.0,79.07,43.0
2069,615,Grad Rate -Economically Disadvantaged,72.0,75.79,95.0
2070,615,Grad Rate -Female,64.0,94.12,68.0
2071,615,Grad Rate -Male,71.0,76.34,93.0
2072,615,Grad Rate -Not Economically Disadvantaged,63.0,95.5,66.0
2073,615,Grad Rate -Students With Disability,21.0,75.0,28.0
2074,615,Grad Rate -Students Without Disability,114.0,85.7,133.0
2075,615,Grad Rate -White,92.0,85.98,107.0
2076,616,Grad Rate -ALL Students,226.0,90.04,251.0
2077,616,Grad Rate -Black,24.0,96.0,25.0
2078,616,Grad Rate -Economically Disadvantaged,82.0,81.19,101.0
2079,616,Grad Rate -Female,118.0,94.4,125.0
2080,616,Grad Rate -Hispanic,10.0,66.67,15.0
2081,616,Grad Rate -Male,108.0,85.71,126.0
2082,616,Grad Rate -Multi-Racial,14.0,93.33,15.0
2083,616,Grad Rate -Not Economically Disadvantaged,144.0,96.0,150.0
2084,616,Grad Rate -Students With Disability,21.0,67.74,31.0
2085,616,Grad Rate -Students Without Disability,205.0,93.2,220.0
2086,616,Grad Rate -White,178.0,90.82,196.0
2087,616,Grad Rate -ALL Students,339.0,73.7,460.0
2088,616,Grad Rate -Black,136.0,65.38,208.0
2089,616,Grad Rate -Economically Disadvantaged,165.0,63.71,259.0
2090,616,Grad Rate -Female,175.0,79.91,219.0
2091,616,Grad Rate -Hispanic,26.0,74.29,35.0
2092,616,Grad Rate -Male,164.0,68.05,241.0
2093,616,Grad Rate -Multi-Racial,12.0,75.0,16.0
2094,616,Grad Rate -Not Economically Disadvantaged,174.0,86.6,201.0
2095,616,Grad Rate -Students With Disability,35.0,51.47,68.0
2096,616,Grad Rate -Students Without Disability,304.0,77.6,392.0
2097,616,Grad Rate -White,157.0,81.77,192.0
2098,616,Grad Rate -ALL Students,55.0,84.62,65.0
2099,616,Grad Rate -Black,22.0,95.65,23.0
2100,616,Grad Rate -Economically Disadvantaged,33.0,84.62,39.0
2101,616,Grad Rate -Female,28.0,90.32,31.0
2102,616,Grad Rate -Male,27.0,79.41,34.0
2103,616,Grad Rate -Not Economically Disadvantaged,22.0,84.6,26.0
2104,616,Grad Rate -Students With Disability,10.0,90.91,11.0
2105,616,Grad Rate -Students Without Disability,45.0,83.3,54.0
2106,616,Grad Rate -White,26.0,81.25,32.0
2107,617,Grad Rate -ALL Students,260.0,91.55,284.0
2108,617,Grad Rate -Black,173.0,92.02,188.0
2109,617,Grad Rate -Economically Disadvantaged,260.0,91.55,284.0
2110,617,Grad Rate -Female,150.0,96.15,156.0
2111,617,Grad Rate -Hispanic,10.0,100.0,10.0
2112,617,Grad Rate -Male,110.0,85.94,128.0
2113,617,Grad Rate -Students With Disability,20.0,76.92,26.0
2114,617,Grad Rate -Students Without Disability,240.0,93.0,258.0
2115,617,Grad Rate -White,72.0,91.14,79.0
2116,618,Grad Rate -ALL Students,213.0,83.53,255.0
2117,618,Grad Rate -Black,79.0,88.76,89.0
2118,618,Grad Rate -Economically Disadvantaged,213.0,83.53,255.0
2119,618,Grad Rate -Female,99.0,83.9,118.0
2120,618,Grad Rate -Homeless,14.0,73.68,19.0
2121,618,Grad Rate -Male,114.0,83.21,137.0
2122,618,Grad Rate -Students With Disability,26.0,70.27,37.0
2123,618,Grad Rate -Students Without Disability,187.0,85.8,218.0
2124,618,Grad Rate -White,121.0,80.67,150.0
2125,619,Grad Rate -ALL Students,46.0,88.46,52.0
2126,619,Grad Rate -Black,46.0,90.2,51.0
2127,619,Grad Rate -Economically Disadvantaged,46.0,88.46,52.0
2128,619,Grad Rate -Female,22.0,95.65,23.0
2129,619,Grad Rate -Male,24.0,82.76,29.0
2130,619,Grad Rate -Students Without Disability,41.0,91.1,45.0
2131,620,Grad Rate -ALL Students,552.0,95.5,578.0
2132,620,Grad Rate -Active Duty,111.0,98.23,113.0
2133,620,Grad Rate -Black,131.0,94.24,139.0
2134,620,Grad Rate -Economically Disadvantaged,190.0,92.23,206.0
2135,620,Grad Rate -Female,288.0,96.97,297.0
2136,620,Grad Rate -Hispanic,44.0,95.65,46.0
2137,620,Grad Rate -Male,264.0,93.95,281.0
2138,620,Grad Rate -Multi-Racial,34.0,87.18,39.0
2139,620,Grad Rate -Not Economically Disadvantaged,362.0,97.3,372.0
2140,620,Grad Rate -Students With Disability,52.0,86.67,60.0
2141,620,Grad Rate -Students Without Disability,500.0,96.5,518.0
2142,620,Grad Rate -White,333.0,96.8,344.0
2143,621,Grad Rate -ALL Students,117.0,93.6,125.0
2144,621,Grad Rate -Black,29.0,96.67,30.0
2145,621,Grad Rate -Economically Disadvantaged,117.0,93.6,125.0
2146,621,Grad Rate -Female,58.0,95.08,61.0
2147,621,Grad Rate -Hispanic,22.0,91.67,24.0
2148,621,Grad Rate -Male,59.0,92.19,64.0
2149,621,Grad Rate -Students With Disability,10.0,90.91,11.0
2150,621,Grad Rate -Students Without Disability,107.0,93.9,114.0
2151,621,Grad Rate -White,61.0,92.42,66.0
2152,622,Grad Rate -ALL Students,141.0,91.56,154.0
2153,622,Grad Rate -Black,31.0,96.88,32.0
2154,622,Grad Rate -Economically Disadvantaged,81.0,91.01,89.0
2155,622,Grad Rate -Female,64.0,96.97,66.0
2156,622,Grad Rate -Homeless,13.0,92.86,14.0
2157,622,Grad Rate -Male,77.0,87.5,88.0
2158,622,Grad Rate -Not Economically Disadvantaged,60.0,92.3,65.0
2159,622,Grad Rate -Students With Disability,15.0,83.33,18.0
2160,622,Grad Rate -Students Without Disability,126.0,92.6,136.0
2161,622,Grad Rate -White,95.0,89.62,106.0
2162,622,Grad Rate -ALL Students,107.0,98.17,109.0
2163,622,Grad Rate -Black,13.0,100.0,13.0
2164,622,Grad Rate -Economically Disadvantaged,54.0,98.18,55.0
2165,622,Grad Rate -Female,61.0,100.0,61.0
2166,622,Grad Rate -Male,46.0,95.83,48.0
2167,622,Grad Rate -Not Economically Disadvantaged,53.0,98.1,54.0
2168,622,Grad Rate -Students With Disability,18.0,94.74,19.0
2169,622,Grad Rate -Students Without Disability,89.0,98.9,90.0
2170,622,Grad Rate -White,84.0,98.82,85.0
2171,622,Grad Rate -ALL Students,268.0,90.24,297.0
2172,622,Grad Rate -Black,37.0,94.87,39.0
2173,622,Grad Rate -Economically Disadvantaged,107.0,86.99,123.0
2174,622,Grad Rate -Female,136.0,97.14,140.0
2175,622,Grad Rate -Hispanic,13.0,81.25,16.0
2176,622,Grad Rate -Homeless,21.0,87.5,24.0
2177,622,Grad Rate -Male,132.0,84.08,157.0
2178,622,Grad Rate -Multi-Racial,13.0,86.67,15.0
2179,622,Grad Rate -Not Economically Disadvantaged,161.0,92.5,174.0
2180,622,Grad Rate -Students With Disability,34.0,87.18,39.0
2181,622,Grad Rate -Students Without Disability,234.0,90.7,258.0
2182,622,Grad Rate -White,205.0,90.31,227.0
2183,622,Grad Rate -ALL Students,78.0,92.86,84.0
2184,622,Grad Rate -Black,11.0,91.67,12.0
2185,622,Grad Rate -Economically Disadvantaged,37.0,94.87,39.0
2186,622,Grad Rate -Female,39.0,92.86,42.0
2187,622,Grad Rate -Male,39.0,92.86,42.0
2188,622,Grad Rate -Not Economically Disadvantaged,41.0,91.1,45.0
2189,622,Grad Rate -Students With Disability,13.0,86.67,15.0
2190,622,Grad Rate -Students Without Disability,65.0,94.2,69.0
2191,622,Grad Rate -White,61.0,92.42,66.0
2192,622,Grad Rate -ALL Students,373.0,94.91,393.0
2193,622,Grad Rate -Black,101.0,96.19,105.0
2194,622,Grad Rate -Economically Disadvantaged,189.0,94.97,199.0
2195,622,Grad Rate -Female,191.0,96.95,197.0
2196,622,Grad Rate -Hispanic,33.0,94.29,35.0
2197,622,Grad Rate -Homeless,21.0,100.0,21.0
2198,622,Grad Rate -Male,182.0,92.86,196.0
2199,622,Grad Rate -Multi-Racial,23.0,95.83,24.0
2200,622,Grad Rate -Not Economically Disadvantaged,184.0,94.8,194.0
2201,622,Grad Rate -Students With Disability,41.0,93.18,44.0
2202,622,Grad Rate -Students Without Disability,332.0,95.1,349.0
2203,622,Grad Rate -White,212.0,94.22,225.0
2204,623,Grad Rate -ALL Students,272.0,87.74,310.0
2205,623,Grad Rate -Economically Disadvantaged,61.0,75.31,81.0
2206,623,Grad Rate -Female,131.0,90.34,145.0
2207,623,Grad Rate -Homeless,12.0,70.59,17.0
